player_game_id,player_name,game_id,team_name,minutes,shots,goals,key_passes,assists,xG,xA,understat_game_id,date,away
108958,Josko Gvardiol,3880,Manchester City,90,1,1,3,0,0.02,0.12,26681,2024-10-20,Manchester City
108959,Mateo Kovacic,3880,Manchester City,88,1,0,1,0,0.02,0.03,26681,2024-10-20,Manchester City
108960,Sávio,3880,Manchester City,75,4,0,3,0,0.26,0.09,26681,2024-10-20,Manchester City
108961,Ilkay Gündogan,3880,Manchester City,90,3,0,3,0,0.33,0.16,26681,2024-10-20,Manchester City
108962,Bernardo Silva,3880,Manchester City,90,4,0,1,0,0.34,0.1,26681,2024-10-20,Manchester City
108963,Jéremy Doku,3880,Manchester City,68,3,0,2,1,0.14,0.12,26681,2024-10-20,Manchester City
108964,Erling Haaland,3880,Manchester City,90,0,0,1,0,0.0,0.08,26681,2024-10-20,Manchester City
108965,Matheus Nunes,3880,Manchester City,2,1,0,0,0,0.08,0.0,26681,2024-10-20,Manchester City
108966,Phil Foden,3880,Manchester City,22,1,0,1,1,0.02,0.1,26681,2024-10-20,Manchester City
108967,Jack Grealish,3880,Manchester City,15,1,0,3,0,0.01,0.21,26681,2024-10-20,Manchester City
108968,Mads Hermansen,3881,Leicester,90,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108969,Ricardo Pereira,3881,Leicester,70,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108970,Wout Faes,3881,Leicester,90,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108971,Caleb Okoli,3881,Leicester,90,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108972,James Justin,3881,Leicester,90,0,0,1,0,0.0,0.02,26682,2024-10-25,Nottingham Forest
108973,Wilfred Ndidi,3881,Leicester,76,1,0,0,0,0.03,0.0,26682,2024-10-25,Nottingham Forest
108974,Harry Winks,3881,Leicester,90,1,0,2,1,0.01,0.63,26682,2024-10-25,Nottingham Forest
108975,Abdul Fatawu,3881,Leicester,90,1,0,1,0,0.01,0.03,26682,2024-10-25,Nottingham Forest
108976,Facundo Buonanotte,3881,Leicester,90,4,0,2,0,0.1,0.03,26682,2024-10-25,Nottingham Forest
108977,Stephy Mavididi,3881,Leicester,70,2,0,2,0,0.04,0.03,26682,2024-10-25,Nottingham Forest
108978,Jamie Vardy,3881,Leicester,90,2,1,2,0,0.64,0.08,26682,2024-10-25,Nottingham Forest
108979,Bilal El Khannouss,3881,Leicester,20,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108980,Boubakary Soumare,3881,Leicester,14,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108981,Jordan Ayew,3881,Leicester,20,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108982,Matz Sels,3881,Nottingham Forest,90,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108983,Ola Aina,3881,Nottingham Forest,90,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108984,Murillo,3881,Nottingham Forest,90,2,0,2,0,0.18,0.63,26682,2024-10-25,Nottingham Forest
108985,Nikola Milenkovic,3881,Nottingham Forest,90,1,0,0,0,0.01,0.0,26682,2024-10-25,Nottingham Forest
108986,Álex Moreno,3881,Nottingham Forest,74,0,0,1,0,0.0,0.08,26682,2024-10-25,Nottingham Forest
108987,Nicolás Domínguez,3881,Nottingham Forest,90,1,0,0,0,0.49,0.0,26682,2024-10-25,Nottingham Forest
108988,Ryan Yates,3881,Nottingham Forest,90,2,1,1,0,0.63,0.04,26682,2024-10-25,Nottingham Forest
108989,Anthony Elanga,3881,Nottingham Forest,78,1,0,1,0,0.05,0.02,26682,2024-10-25,Nottingham Forest
108990,Elliot Anderson,3881,Nottingham Forest,74,5,0,1,1,0.27,0.11,26682,2024-10-25,Nottingham Forest
108991,Callum Hudson-Odoi,3881,Nottingham Forest,78,2,0,1,0,0.1,0.02,26682,2024-10-25,Nottingham Forest
108992,Chris Wood,3881,Nottingham Forest,83,3,2,1,0,0.53,0.08,26682,2024-10-25,Nottingham Forest
108993,Taiwo Awoniyi,3881,Nottingham Forest,7,1,0,0,0,0.25,0.0,26682,2024-10-25,Nottingham Forest
108994,Ramón Sosa,3881,Nottingham Forest,12,1,0,2,0,0.02,0.3,26682,2024-10-25,Nottingham Forest
108995,Jota Silva,3881,Nottingham Forest,12,1,0,0,0,0.05,0.0,26682,2024-10-25,Nottingham Forest
108996,Neco Williams,3881,Nottingham Forest,16,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108997,Morato,3881,Nottingham Forest,16,0,0,0,0,0.0,0.0,26682,2024-10-25,Nottingham Forest
108998,Ederson,3882,Manchester City,90,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
108999,Rico Lewis,3882,Manchester City,90,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109000,Rúben Dias,3882,Manchester City,90,1,0,1,0,0.02,0.03,26683,2024-10-26,Southampton
109001,Manuel Akanji,3882,Manchester City,90,1,0,1,0,0.02,0.12,26683,2024-10-26,Southampton
109002,Josko Gvardiol,3882,Manchester City,90,2,0,3,0,0.06,0.19,26683,2024-10-26,Southampton
109003,Mateo Kovacic,3882,Manchester City,90,3,0,0,0,0.2,0.0,26683,2024-10-26,Southampton
109004,Sávio,3882,Manchester City,90,2,0,5,0,0.06,1.36,26683,2024-10-26,Southampton
109005,Bernardo Silva,3882,Manchester City,90,0,0,2,0,0.0,0.06,26683,2024-10-26,Southampton
109006,Phil Foden,3882,Manchester City,90,3,0,5,0,0.25,0.73,26683,2024-10-26,Southampton
109007,Matheus Nunes,3882,Manchester City,87,2,0,2,1,0.12,0.5,26683,2024-10-26,Southampton
109008,Erling Haaland,3882,Manchester City,90,8,1,0,0,2.44,0.0,26683,2024-10-26,Southampton
109009,Ilkay Gündogan,3882,Manchester City,3,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109010,John Stones,3882,Manchester City,1,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109011,Aaron Ramsdale,3882,Southampton,90,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109012,Kyle Walker-Peters,3882,Southampton,90,0,0,1,0,0.0,0.03,26683,2024-10-26,Southampton
109013,Jan Bednarek,3882,Southampton,90,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109014,Jack Stephens,3882,Southampton,90,0,0,1,0,0.0,0.23,26683,2024-10-26,Southampton
109015,Taylor Harwood-Bellis,3882,Southampton,90,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109016,Ryan Manning,3882,Southampton,78,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109017,Tyler Dibling,3882,Southampton,47,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109018,Adam Lallana,3882,Southampton,61,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109019,Flynn Downes,3882,Southampton,88,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109020,Mateus Fernandes,3882,Southampton,90,0,0,1,0,0.0,0.06,26683,2024-10-26,Southampton
109021,Cameron Archer,3882,Southampton,88,1,0,0,0,0.23,0.0,26683,2024-10-26,Southampton
109022,Kamaldeen Sulemana,3882,Southampton,2,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109023,Joe Ayodele-Aribo,3882,Southampton,29,0,0,0,0,0.0,0.0,26683,2024-10-26,Southampton
109024,Paul Onuachu,3882,Southampton,2,2,0,0,0,0.05,0.0,26683,2024-10-26,Southampton
109025,James Bree,3882,Southampton,12,0,0,1,0,0.0,0.03,26683,2024-10-26,Southampton
109026,Adam Armstrong,3882,Southampton,43,2,0,1,0,0.09,0.02,26683,2024-10-26,Southampton
109027,Emiliano Martinez,3883,Aston Villa,90,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109028,Matthew Cash,3883,Aston Villa,90,0,0,1,0,0.0,0.04,26684,2024-10-26,Bournemouth
109029,Pau Torres,3883,Aston Villa,90,2,0,0,0,0.04,0.0,26684,2024-10-26,Bournemouth
109030,Ezri Konsa Ngoyo,3883,Aston Villa,90,1,0,1,0,0.07,0.11,26684,2024-10-26,Bournemouth
109031,Lucas Digne,3883,Aston Villa,75,0,0,2,0,0.0,0.45,26684,2024-10-26,Bournemouth
109032,John McGinn,3883,Aston Villa,75,0,0,1,0,0.0,0.07,26684,2024-10-26,Bournemouth
109033,Amadou Onana,3883,Aston Villa,50,2,0,0,0,0.44,0.0,26684,2024-10-26,Bournemouth
109034,Youri Tielemans,3883,Aston Villa,90,4,0,2,0,0.19,0.09,26684,2024-10-26,Bournemouth
109035,Jacob Ramsey,3883,Aston Villa,90,0,0,2,0,0.0,0.07,26684,2024-10-26,Bournemouth
109036,Morgan Rogers,3883,Aston Villa,62,1,0,1,0,0.11,0.06,26684,2024-10-26,Bournemouth
109037,Ollie Watkins,3883,Aston Villa,86,3,0,2,0,0.22,0.21,26684,2024-10-26,Bournemouth
109038,Jhon Durán,3883,Aston Villa,28,3,0,0,0,0.15,0.0,26684,2024-10-26,Bournemouth
109039,Boubacar Kamara,3883,Aston Villa,4,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109040,Leon Bailey,3883,Aston Villa,15,0,0,1,1,0.0,0.62,26684,2024-10-26,Bournemouth
109041,Ian Maatsen,3883,Aston Villa,15,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109042,Ross Barkley,3883,Aston Villa,40,2,1,0,0,0.76,0.0,26684,2024-10-26,Bournemouth
109043,Mark Travers,3883,Bournemouth,90,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109044,Julián Araujo,3883,Bournemouth,29,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109045,Marcos Senesi,3883,Bournemouth,90,0,0,1,0,0.0,0.02,26684,2024-10-26,Bournemouth
109046,Illia Zabarnyi,3883,Bournemouth,90,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109047,Milos Kerkez,3883,Bournemouth,85,1,0,2,0,0.02,0.08,26684,2024-10-26,Bournemouth
109048,Lewis Cook,3883,Bournemouth,90,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109049,Ryan Christie,3883,Bournemouth,85,0,0,1,0,0.0,0.04,26684,2024-10-26,Bournemouth
109050,Dango Ouattara,3883,Bournemouth,90,2,0,0,0,0.05,0.0,26684,2024-10-26,Bournemouth
109051,Justin Kluivert,3883,Bournemouth,68,2,0,0,0,0.03,0.0,26684,2024-10-26,Bournemouth
109052,Antoine Semenyo,3883,Bournemouth,90,2,0,2,0,0.09,0.04,26684,2024-10-26,Bournemouth
109053,Enes Ünal,3883,Bournemouth,68,2,0,0,0,0.08,0.0,26684,2024-10-26,Bournemouth
109054,Evanilson,3883,Bournemouth,22,1,1,0,0,0.03,0.0,26684,2024-10-26,Bournemouth
109055,Tyler Adams,3883,Bournemouth,5,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109056,Adam Smith,3883,Bournemouth,61,0,0,1,0,0.0,0.02,26684,2024-10-26,Bournemouth
109057,Marcus Tavernier,3883,Bournemouth,22,1,0,2,1,0.03,0.05,26684,2024-10-26,Bournemouth
109058,David Brooks,3883,Bournemouth,5,0,0,0,0,0.0,0.0,26684,2024-10-26,Bournemouth
109059,Mark Flekken,3884,Brentford,90,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109060,Mads Roerslev,3884,Brentford,90,0,0,5,1,0.0,0.63,26685,2024-10-26,Ipswich
109061,Nathan Collins,3884,Brentford,90,2,0,0,0,0.61,0.0,26685,2024-10-26,Ipswich
109062,Ethan Pinnock,3884,Brentford,90,0,0,3,0,0.0,0.55,26685,2024-10-26,Ipswich
109063,Sepp van den Berg,3884,Brentford,90,2,0,0,0,0.08,0.0,26685,2024-10-26,Ipswich
109064,Christian Nørgaard,3884,Brentford,86,3,0,0,0,0.7,0.0,26685,2024-10-26,Ipswich
109065,Vitaly Janelt,3884,Brentford,90,0,0,2,1,0.0,0.65,26685,2024-10-26,Ipswich
109066,Bryan Mbeumo,3884,Brentford,90,4,2,1,0,0.91,0.14,26685,2024-10-26,Ipswich
109067,Mikkel Damsgaard,3884,Brentford,85,2,0,4,0,0.45,0.54,26685,2024-10-26,Ipswich
109068,Keane Lewis-Potter,3884,Brentford,89,2,0,1,0,0.17,0.65,26685,2024-10-26,Ipswich
109069,Yoane Wissa,3884,Brentford,90,4,1,0,0,1.08,0.0,26685,2024-10-26,Ipswich
109070,Mathias Jensen,3884,Brentford,4,0,0,1,0,0.0,0.02,26685,2024-10-26,Ipswich
109071,Kevin Schade,3884,Brentford,5,1,0,0,0,0.1,0.0,26685,2024-10-26,Ipswich
109072,Fabio Carvalho,3884,Brentford,1,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109073,Arijanet Muric,3884,Ipswich,90,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109074,Harry Clarke,3884,Ipswich,77,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109075,Cameron Burgess,3884,Ipswich,90,1,0,1,0,0.03,0.04,26685,2024-10-26,Ipswich
109076,Dara O'Shea,3884,Ipswich,90,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109077,Leif Davis,3884,Ipswich,90,3,0,2,1,0.09,0.47,26685,2024-10-26,Ipswich
109078,Kalvin Phillips,3884,Ipswich,90,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109079,Jens Cajuste,3884,Ipswich,90,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109080,Chiedozie Ogbene,3884,Ipswich,34,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109081,Conor Chaplin,3884,Ipswich,81,0,0,2,1,0.0,0.36,26685,2024-10-26,Ipswich
109082,Sammie Szmodics,3884,Ipswich,81,3,1,0,0,0.71,0.0,26685,2024-10-26,Ipswich
109083,George Hirst,3884,Ipswich,81,1,1,2,1,0.34,0.32,26685,2024-10-26,Ipswich
109084,Jack Clarke,3884,Ipswich,9,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109085,Liam Delap,3884,Ipswich,9,2,1,0,0,0.44,0.0,26685,2024-10-26,Ipswich
109086,Conor Townsend,3884,Ipswich,1,0,0,1,0,0.0,0.03,26685,2024-10-26,Ipswich
109087,Wes Burns,3884,Ipswich,56,1,0,0,0,0.06,0.0,26685,2024-10-26,Ipswich
109088,Luke Woolfenden,3884,Ipswich,9,0,0,0,0,0.0,0.0,26685,2024-10-26,Ipswich
109089,Bart Verbruggen,3885,Brighton,90,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109090,Joël Veltman,3885,Brighton,90,1,0,0,0,0.02,0.0,26686,2024-10-26,Wolverhampton Wanderers
109091,Jan Paul van Hecke,3885,Brighton,90,0,0,1,0,0.0,0.04,26686,2024-10-26,Wolverhampton Wanderers
109092,Igor Julio,3885,Brighton,90,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109093,Estupiñán,3885,Brighton,90,1,0,1,0,0.03,0.01,26686,2024-10-26,Wolverhampton Wanderers
109094,Ferdi Kadioglu,3885,Brighton,76,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109095,Carlos Baleba,3885,Brighton,84,3,0,2,0,0.05,0.1,26686,2024-10-26,Wolverhampton Wanderers
109096,Yasin Ayari,3885,Brighton,90,1,0,3,0,0.08,0.14,26686,2024-10-26,Wolverhampton Wanderers
109097,Kaoru Mitoma,3885,Brighton,90,4,0,1,0,0.52,0.05,26686,2024-10-26,Wolverhampton Wanderers
109098,Georginio Rutter,3885,Brighton,84,4,0,2,1,0.19,0.37,26686,2024-10-26,Wolverhampton Wanderers
109099,Danny Welbeck,3885,Brighton,77,4,1,1,0,0.51,0.08,26686,2024-10-26,Wolverhampton Wanderers
109100,Brajan Gruda,3885,Brighton,14,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109101,Tariq Lamptey,3885,Brighton,6,0,0,1,1,0.0,0.11,26686,2024-10-26,Wolverhampton Wanderers
109102,Evan Ferguson,3885,Brighton,13,1,1,0,0,0.11,0.0,26686,2024-10-26,Wolverhampton Wanderers
109103,Mats Wieffer,3885,Brighton,6,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109104,Julio Enciso,3885,Brighton,1,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109105,José Sá,3885,Wolverhampton Wanderers,90,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109106,Toti,3885,Wolverhampton Wanderers,50,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109107,Santiago Bueno,3885,Wolverhampton Wanderers,90,1,0,0,0,0.09,0.0,26686,2024-10-26,Wolverhampton Wanderers
109108,Craig Dawson,3885,Wolverhampton Wanderers,90,2,0,0,0,0.27,0.0,26686,2024-10-26,Wolverhampton Wanderers
109109,Nélson Semedo,3885,Wolverhampton Wanderers,90,1,0,1,0,0.04,0.06,26686,2024-10-26,Wolverhampton Wanderers
109110,Rayan Ait Nouri,3885,Wolverhampton Wanderers,90,1,1,1,0,0.12,0.04,26686,2024-10-26,Wolverhampton Wanderers
109111,Mario Lemina,3885,Wolverhampton Wanderers,50,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109112,Tommy Doyle,3885,Wolverhampton Wanderers,90,1,0,1,1,0.09,0.09,26686,2024-10-26,Wolverhampton Wanderers
109113,Matheus Cunha,3885,Wolverhampton Wanderers,90,5,1,4,0,0.37,0.33,26686,2024-10-26,Wolverhampton Wanderers
109114,João Gomes,3885,Wolverhampton Wanderers,90,1,0,1,0,0.06,0.16,26686,2024-10-26,Wolverhampton Wanderers
109115,Jørgen Strand Larsen,3885,Wolverhampton Wanderers,90,2,0,1,0,0.1,0.04,26686,2024-10-26,Wolverhampton Wanderers
109116,André,3885,Wolverhampton Wanderers,1,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109117,Gonçalo Guedes,3885,Wolverhampton Wanderers,1,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109118,Rodrigo Gomes,3885,Wolverhampton Wanderers,1,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109119,Carlos Forbs,3885,Wolverhampton Wanderers,40,0,0,0,0,0.0,0.0,26686,2024-10-26,Wolverhampton Wanderers
109120,Pablo Sarabia,3885,Wolverhampton Wanderers,40,0,0,3,0,0.0,0.25,26686,2024-10-26,Wolverhampton Wanderers
109121,Jordan Pickford,3886,Everton,90,0,0,0,0,0.0,0.0,26687,2024-10-26,Fulham
109122,Ashley Young,3886,Everton,90,0,0,1,1,0.0,0.49,26687,2024-10-26,Fulham
109123,Michael Keane,3886,Everton,90,1,0,0,0,0.02,0.0,26687,2024-10-26,Fulham
109124,James Tarkowski,3886,Everton,90,0,0,2,0,0.0,0.07,26687,2024-10-26,Fulham
109125,Vitalii Mykolenko,3886,Everton,90,0,0,2,0,0.0,0.08,26687,2024-10-26,Fulham
109126,Abdoulaye Doucouré,3886,Everton,81,1,0,1,0,0.05,0.02,26687,2024-10-26,Fulham
109127,Idrissa Gueye,3886,Everton,90,1,0,0,0,0.02,0.0,26687,2024-10-26,Fulham
109128,Jack Harrison,3886,Everton,69,1,0,1,0,0.05,0.11,26687,2024-10-26,Fulham
109129,Dwight McNeil,3886,Everton,87,1,0,0,0,0.05,0.0,26687,2024-10-26,Fulham
109130,Iliman Ndiaye,3886,Everton,90,0,0,0,0,0.0,0.0,26687,2024-10-26,Fulham
109131,Dominic Calvert-Lewin,3886,Everton,82,1,0,1,0,0.11,0.05,26687,2024-10-26,Fulham
109132,Orel Mangala,3886,Everton,9,0,0,1,0,0.0,0.02,26687,2024-10-26,Fulham
109133,Jesper Lindstrom,3886,Everton,21,1,0,0,0,0.02,0.0,26687,2024-10-26,Fulham
109134,Beto,3886,Everton,8,3,1,0,0,0.56,0.0,26687,2024-10-26,Fulham
109135,Jarrad Branthwaite,3886,Everton,3,0,0,0,0,0.0,0.0,26687,2024-10-26,Fulham
109136,Bernd Leno,3886,Fulham,90,0,0,0,0,0.0,0.0,26687,2024-10-26,Fulham
109137,Kenny Tete,3886,Fulham,90,1,0,1,0,0.06,0.09,26687,2024-10-26,Fulham
109138,Issa Diop,3886,Fulham,90,1,0,1,0,0.08,0.06,26687,2024-10-26,Fulham
109139,Calvin Bassey,3886,Fulham,90,0,0,0,0,0.0,0.0,26687,2024-10-26,Fulham
109140,Antonee Robinson,3886,Fulham,90,1,0,0,0,0.02,0.0,26687,2024-10-26,Fulham
109141,Andreas Pereira,3886,Fulham,80,1,0,2,0,0.03,0.1,26687,2024-10-26,Fulham
109142,Sander Berge,3886,Fulham,90,0,0,1,0,0.0,0.02,26687,2024-10-26,Fulham
109143,Adama Traoré,3886,Fulham,69,1,0,2,0,0.26,0.13,26687,2024-10-26,Fulham
109144,Emile Smith-Rowe,3886,Fulham,80,2,0,1,1,0.61,0.07,26687,2024-10-26,Fulham
109145,Alex Iwobi,3886,Fulham,90,2,1,0,0,0.16,0.0,26687,2024-10-26,Fulham
109146,Raúl Jiménez,3886,Fulham,90,4,0,3,0,0.26,0.88,26687,2024-10-26,Fulham
109147,Rodrigo Muniz,3886,Fulham,1,0,0,0,0,0.0,0.0,26687,2024-10-26,Fulham
109148,Jorge Cuenca,3886,Fulham,1,0,0,0,0,0.0,0.0,26687,2024-10-26,Fulham
109149,Harrison Reed,3886,Fulham,10,1,0,0,0,0.02,0.0,26687,2024-10-26,Fulham
109150,Reiss Nelson,3886,Fulham,21,0,0,1,0,0.0,0.08,26687,2024-10-26,Fulham
109151,Harry Wilson,3886,Fulham,10,0,0,0,0,0.0,0.0,26687,2024-10-26,Fulham
109152,Robert Sánchez,3887,Chelsea,90,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109153,Malo Gusto,3887,Chelsea,85,4,0,1,0,0.23,0.05,26688,2024-10-27,Newcastle United
109154,Wesley Fofana,3887,Chelsea,90,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109155,Levi Colwill,3887,Chelsea,90,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109156,Reece James,3887,Chelsea,90,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109157,Romeo Lavia,3887,Chelsea,79,0,0,1,1,0.0,0.05,26688,2024-10-27,Newcastle United
109158,Moisés Caicedo,3887,Chelsea,90,1,0,2,0,0.05,0.08,26688,2024-10-27,Newcastle United
109159,Noni Madueke,3887,Chelsea,74,2,0,2,0,0.13,0.14,26688,2024-10-27,Newcastle United
109160,Cole Palmer,3887,Chelsea,90,1,1,1,0,0.05,0.12,26688,2024-10-27,Newcastle United
109161,Pedro Neto,3887,Chelsea,90,5,0,3,1,0.25,0.71,26688,2024-10-27,Newcastle United
109162,Nicolas Jackson,3887,Chelsea,85,1,1,3,0,0.59,0.19,26688,2024-10-27,Newcastle United
109163,Enzo Fernández,3887,Chelsea,11,0,0,1,0,0.0,0.13,26688,2024-10-27,Newcastle United
109164,Christopher Nkunku,3887,Chelsea,5,2,0,0,0,0.2,0.0,26688,2024-10-27,Newcastle United
109165,Marc Cucurella,3887,Chelsea,5,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109166,Mykhailo Mudryk,3887,Chelsea,16,1,0,0,0,0.12,0.0,26688,2024-10-27,Newcastle United
109167,Nick Pope,3887,Newcastle United,90,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109168,Valentino Livramento,3887,Newcastle United,90,0,0,1,0,0.0,0.07,26688,2024-10-27,Newcastle United
109169,Fabian Schär,3887,Newcastle United,90,2,0,0,0,0.14,0.0,26688,2024-10-27,Newcastle United
109170,Dan Burn,3887,Newcastle United,90,1,0,0,0,0.06,0.0,26688,2024-10-27,Newcastle United
109171,Lewis Hall,3887,Newcastle United,90,0,0,4,1,0.0,1.09,26688,2024-10-27,Newcastle United
109172,Joelinton,3887,Newcastle United,90,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109173,Bruno Guimarães,3887,Newcastle United,90,1,0,1,0,0.02,0.06,26688,2024-10-27,Newcastle United
109174,Sandro Tonali,3887,Newcastle United,75,1,0,0,0,0.05,0.0,26688,2024-10-27,Newcastle United
109175,Miguel Almirón,3887,Newcastle United,75,2,0,0,0,0.13,0.0,26688,2024-10-27,Newcastle United
109176,Alexander Isak,3887,Newcastle United,90,3,1,1,0,1.26,0.08,26688,2024-10-27,Newcastle United
109177,Harvey Barnes,3887,Newcastle United,75,1,0,1,0,0.08,0.02,26688,2024-10-27,Newcastle United
109178,William Osula,3887,Newcastle United,1,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109179,Jacob Murphy,3887,Newcastle United,15,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109180,Lloyd Kelly,3887,Newcastle United,1,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109181,Joe Willock,3887,Newcastle United,15,0,0,1,0,0.0,0.32,26688,2024-10-27,Newcastle United
109182,Sean Longstaff,3887,Newcastle United,15,0,0,0,0,0.0,0.0,26688,2024-10-27,Newcastle United
109183,Dean Henderson,3888,Crystal Palace,90,0,0,0,0,0.0,0.0,26689,2024-10-27,Tottenham
109184,Maxence Lacroix,3888,Crystal Palace,90,1,0,0,0,0.05,0.0,26689,2024-10-27,Tottenham
109185,Trevoh Chalobah,3888,Crystal Palace,90,0,0,0,0,0.0,0.0,26689,2024-10-27,Tottenham
109186,Marc Guehi,3888,Crystal Palace,90,1,0,0,0,0.06,0.0,26689,2024-10-27,Tottenham
109187,Daniel Muñoz,3888,Crystal Palace,90,2,0,1,0,0.07,0.06,26689,2024-10-27,Tottenham
109188,Tyrick Mitchell,3888,Crystal Palace,90,0,0,1,0,0.0,0.07,26689,2024-10-27,Tottenham
109189,Jefferson Lerma,3888,Crystal Palace,21,0,0,0,0,0.0,0.0,26689,2024-10-27,Tottenham
109190,Adam Wharton,3888,Crystal Palace,90,2,0,0,0,0.06,0.0,26689,2024-10-27,Tottenham
109191,Ismaila Sarr,3888,Crystal Palace,73,2,0,1,0,0.1,0.02,26689,2024-10-27,Tottenham
109192,Eberechi Eze,3888,Crystal Palace,90,4,0,1,1,0.16,0.46,26689,2024-10-27,Tottenham
109193,Jean-Philippe Mateta,3888,Crystal Palace,90,1,1,0,0,0.46,0.0,26689,2024-10-27,Tottenham
109194,Daichi Kamada,3888,Crystal Palace,1,0,0,0,0,0.0,0.0,26689,2024-10-27,Tottenham
109195,Will Hughes,3888,Crystal Palace,69,1,0,4,0,0.02,0.14,26689,2024-10-27,Tottenham
109196,Eddie Nketiah,3888,Crystal Palace,17,0,0,0,0,0.0,0.0,26689,2024-10-27,Tottenham
109197,Guglielmo Vicario,3888,Tottenham,90,0,0,0,0,0.0,0.0,26689,2024-10-27,Tottenham
109198,Pedro Porro,3888,Tottenham,90,1,0,1,0,0.03,0.05,26689,2024-10-27,Tottenham
109199,Cristian Romero,3888,Tottenham,90,1,0,1,0,0.02,0.07,26689,2024-10-27,Tottenham
109200,Micky van de Ven,3888,Tottenham,90,1,0,0,0,0.07,0.0,26689,2024-10-27,Tottenham
109201,Iyenoma Destiny Udogie,3888,Tottenham,90,0,0,1,0,0.0,0.29,26689,2024-10-27,Tottenham
109202,Yves Bissouma,3888,Tottenham,90,0,0,0,0,0.0,0.0,26689,2024-10-27,Tottenham
