fpl_name,position,fpl_team,assists,bonus,clean_sheets,fpl_element,goals_conceded,goals_scored,fpl_kickoff_time,minutes,opponent_fpl_team_number,own_goals,penalties_missed,penalties_saved,red_cards,saves,team_a_score,team_h_score,points,value,was_home,yellow_cards,gw,season,expected_assists,expected_goals,bps,creativity,fixture,ict_index,influence,round,selected,threat,transfers_balance,transfers_in,transfers_out,expected_goal_involvements,expected_goals_conceded,starts,fpl_date
Enes Ünal,4,2,0,0,0,65,0,0,2025-02-01T15:00:00Z,0,9,0,0,0,0,0,2,0,0,54,True,0,24,2024-25,0.0,0.0,0,0.0,232,0.0,0.0,24,9824,0.0,-1609,48,1657,0.0,0.0,0,2025-02-01
Enes Ünal,4,2,0,0,0,65,0,0,2025-02-15T15:00:00Z,0,13,0,0,0,0,0,3,1,0,54,False,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,8867,0.0,-1007,42,1049,0.0,0.0,0,2025-02-15
Enes Ünal,4,2,0,0,0,65,0,0,2025-02-22T15:00:00Z,0,26,0,0,0,0,0,1,0,0,54,True,0,26,2024-25,0.0,0.0,0,0.0,253,0.0,0.0,26,8324,0.0,-570,28,598,0.0,0.0,0,2025-02-22
Enes Ünal,4,2,0,0,0,65,0,0,2025-02-25T19:30:00Z,0,21,0,0,0,0,0,1,2,0,54,False,0,27,2024-25,0.0,0.0,0,0.0,262,0.0,0.0,27,7973,0.0,-353,41,394,0.0,0.0,0,2025-02-25
Riccardo Calafiori,2,1,0,0,0,578,0,1,2025-01-25T15:00:00Z,45,26,0,0,0,0,0,1,0,7,58,False,0,23,2024-25,0.01,0.1,19,4.3,230,6.0,37.0,23,134578,19.0,-1895,1963,3858,0.11,0.29,0,2025-01-25
Riccardo Calafiori,2,1,0,0,0,578,0,0,2025-02-02T16:30:00Z,1,10,0,0,0,0,0,1,5,1,58,True,0,24,2024-25,0.0,0.0,3,0.8,231,0.1,0.0,24,140740,0.0,4011,6195,2184,0.0,0.0,0,2025-02-02
Riccardo Calafiori,2,1,0,0,0,578,0,0,2025-02-15T12:30:00Z,14,8,0,0,0,0,0,2,0,1,58,False,0,25,2024-25,0.0,0.0,5,0.6,245,0.9,2.8,25,144745,6.0,2298,6184,3886,0.0,0.05,0,2025-02-15
Riccardo Calafiori,2,1,0,0,0,578,1,0,2025-02-22T15:00:00Z,55,20,0,0,0,0,0,1,0,1,58,True,0,26,2024-25,0.04,0.09,5,14.8,251,3.9,9.8,26,145416,14.0,164,3378,3214,0.13,1.04,1,2025-02-22
Riccardo Calafiori,2,1,0,0,0,578,0,0,2025-02-26T19:30:00Z,45,32,0,0,0,0,0,0,0,0,58,False,1,27,2024-25,0.03,0.1,-1,12.8,264,2.1,0.4,27,145094,8.0,-724,1926,2650,0.13,0.06,1,2025-02-26
Sandro Tonali,3,23,0,2,0,417,1,1,2025-01-25T15:00:00Z,90,13,0,0,0,0,0,3,1,9,55,False,0,23,2024-25,0.02,0.59,34,8.0,228,8.4,55.0,23,47994,21.0,-1635,2416,4051,0.61,0.76,1,2025-01-25
Sandro Tonali,3,23,0,0,0,417,2,0,2025-02-01T15:00:00Z,90,25,0,0,0,0,0,2,1,1,55,True,1,24,2024-25,0.03,0.02,7,3.9,238,1.7,3.8,24,54261,9.0,4842,6947,2105,0.05,1.56,1,2025-02-01
Sandro Tonali,3,23,0,0,0,417,4,0,2025-02-15T15:00:00Z,90,10,0,0,0,0,0,0,4,2,55,False,0,25,2024-25,0.01,0.0,7,9.7,247,1.6,6.4,25,52322,0.0,-2401,3000,5401,0.01,1.9,1,2025-02-15
Sandro Tonali,3,23,0,0,0,417,1,0,2025-02-23T14:00:00Z,20,32,0,0,0,0,0,3,4,1,55,True,0,26,2024-25,0.0,0.0,4,0.1,259,0.4,3.4,26,55134,0.0,2204,5001,2797,0.0,0.69,0,2025-02-23
Sandro Tonali,3,23,0,0,0,417,2,0,2025-02-26T20:15:00Z,68,9,0,0,0,0,0,0,2,2,55,False,0,27,2024-25,0.01,0.0,18,4.0,269,1.0,6.0,27,53262,0.0,-2068,1533,3601,0.01,0.67,1,2025-02-26
William Saliba,2,1,0,3,1,18,0,0,2025-01-25T15:00:00Z,90,26,0,0,0,0,0,1,0,9,62,False,0,23,2024-25,0.0,0.0,30,0.8,230,1.6,15.0,23,2480333,0.0,-635720,3669,639389,0.0,0.74,1,2025-01-25
William Saliba,2,1,0,0,0,18,1,0,2025-02-02T16:30:00Z,90,10,0,0,0,0,0,1,5,2,62,True,0,24,2024-25,0.0,0.0,11,0.8,231,1.5,14.0,24,2421935,0.0,-69003,22156,91159,0.0,0.81,1,2025-02-02
William Saliba,2,1,0,0,1,18,0,0,2025-02-15T12:30:00Z,90,8,0,0,0,0,0,2,0,6,62,False,0,25,2024-25,0.01,0.0,25,0.8,245,2.2,21.4,25,2468509,0.0,20704,58314,37610,0.01,0.22,1,2025-02-15
William Saliba,2,1,0,0,0,18,1,0,2025-02-22T15:00:00Z,85,20,0,0,0,0,0,1,0,2,62,True,0,26,2024-25,0.02,0.0,9,4.4,251,1.4,10.0,26,2533380,0.0,56604,74515,17911,0.02,1.07,1,2025-02-22
William Saliba,2,1,0,2,1,18,0,0,2025-02-26T19:30:00Z,90,32,0,0,0,0,0,0,0,8,62,False,0,27,2024-25,0.02,0.19,28,3.5,264,3.9,27.4,27,2500399,8.0,-31511,18175,49686,0.21,0.4,1,2025-02-26
Enzo Fernández,3,4,0,0,0,168,3,0,2025-01-25T17:30:00Z,90,10,0,0,0,0,0,1,3,2,49,False,0,23,2024-25,0.01,0.04,15,22.8,227,4.2,14.8,23,501317,4.0,-169207,2755,171962,0.05,2.5,1,2025-01-25
Enzo Fernández,3,4,1,0,0,168,1,0,2025-02-03T20:00:00Z,90,20,0,0,0,0,0,1,2,4,48,True,1,24,2024-25,0.02,0.56,14,10.3,234,2.3,3.6,24,458614,9.0,-44139,17553,61692,0.58,1.22,1,2025-02-03
Enzo Fernández,3,4,0,0,0,168,3,0,2025-02-14T20:00:00Z,90,21,0,0,0,0,0,0,3,1,48,False,1,25,2024-25,0.1,0.02,8,4.5,242,2.0,7.2,25,413157,8.0,-47620,11500,59120,0.12,1.42,1,2025-02-14
Enzo Fernández,3,4,0,1,0,168,2,1,2025-02-22T17:30:00Z,90,27,0,0,0,0,0,1,2,7,47,False,1,26,2024-25,0.34,1.17,24,31.8,252,12.0,36.6,26,387369,52.0,-28164,9560,37724,1.51,2.33,1,2025-02-22
Enzo Fernández,3,4,0,0,1,168,0,0,2025-02-25T20:15:00Z,89,13,0,0,0,0,0,0,4,3,47,True,0,27,2024-25,0.54,0.08,30,80.7,268,12.0,29.8,27,463663,9.0,73845,85317,11472,0.62,0.72,1,2025-02-25
Luke Shaw,2,11,0,0,0,387,0,0,2025-01-26T19:00:00Z,0,25,0,0,0,0,0,1,0,0,49,False,0,23,2024-25,0.0,0.0,0,0.0,225,0.0,0.0,23,17336,0.0,-154,46,200,0.0,0.0,0,2025-01-26
Luke Shaw,2,11,0,0,0,387,0,0,2025-02-02T14:00:00Z,0,5,0,0,0,0,0,2,0,0,49,True,0,24,2024-25,0.0,0.0,0,0.0,237,0.0,0.0,24,17238,0.0,-121,47,168,0.0,0.0,0,2025-02-02
Luke Shaw,2,11,0,0,0,387,0,0,2025-02-16T16:30:00Z,0,17,0,0,0,0,0,0,1,0,49,False,0,25,2024-25,0.0,0.0,0,0.0,249,0.0,0.0,25,17085,0.0,-169,30,199,0.0,0.0,0,2025-02-16
Luke Shaw,2,11,0,0,0,387,0,0,2025-02-22T12:30:00Z,0,6,0,0,0,0,0,2,2,0,49,False,0,26,2024-25,0.0,0.0,0,0.0,254,0.0,0.0,26,17044,0.0,-49,61,110,0.0,0.0,0,2025-02-22
Luke Shaw,2,11,0,0,0,387,0,0,2025-02-26T19:30:00Z,0,34,0,0,0,0,0,2,3,0,49,True,0,27,2024-25,0.0,0.0,0,0.0,270,0.0,0.0,27,16983,0.0,-70,32,102,0.0,0.0,0,2025-02-26
Anthony Elanga,3,32,0,0,0,432,5,0,2025-01-25T15:00:00Z,90,2,0,0,0,0,0,0,5,2,53,False,0,23,2024-25,0.2,0.17,12,66.8,222,11.2,13.0,23,712632,32.0,-13289,63681,76970,0.37,1.69,1,2025-01-25
Anthony Elanga,3,32,3,1,1,432,0,0,2025-02-01T12:30:00Z,90,21,0,0,0,0,0,0,7,13,53,True,0,24,2024-25,0.99,0.22,44,43.8,239,12.7,56.4,24,660182,27.0,-51172,38344,89516,1.21,0.88,1,2025-02-01
Anthony Elanga,3,32,0,0,0,432,2,0,2025-02-15T15:00:00Z,90,25,0,0,0,0,0,1,2,2,53,False,0,25,2024-25,0.04,0.06,6,17.6,244,3.6,3.8,25,731710,15.0,63653,116983,53330,0.1,2.18,1,2025-02-15
Anthony Elanga,3,32,0,0,0,432,4,0,2025-02-23T14:00:00Z,90,23,0,0,0,0,0,3,4,2,53,False,0,26,2024-25,0.09,0.76,1,30.0,259,5.4,8.6,26,720356,15.0,-12136,59705,71841,0.85,3.05,1,2025-02-23
Anthony Elanga,3,32,0,0,1,432,0,0,2025-02-26T19:30:00Z,61,1,0,0,0,0,0,0,0,3,53,True,0,27,2024-25,0.03,0.0,9,8.5,264,1.5,6.2,27,675286,0.0,-45319,28974,74293,0.03,0.8,1,2025-02-26
Yoane Wissa,4,31,0,0,0,110,1,0,2025-01-26T14:00:00Z,90,5,0,0,0,0,0,2,1,2,63,False,0,23,2024-25,0.36,0.16,12,10.9,224,5.2,13.8,23,1197423,27.0,93130,190510,97380,0.52,1.08,1,2025-01-26
Yoane Wissa,4,31,0,0,0,110,2,0,2025-02-02T14:00:00Z,90,17,0,0,0,0,0,2,0,2,63,True,0,24,2024-25,0.04,0.79,2,5.0,233,2.7,0.4,24,1219413,22.0,26744,179975,153231,0.83,0.86,1,2025-02-02
Yoane Wissa,4,31,0,0,1,110,0,0,2025-02-15T15:00:00Z,90,20,0,0,0,0,0,1,0,2,63,False,0,25,2024-25,0.03,0.37,5,6.1,250,4.1,3.8,25,1324031,31.0,92022,204811,112789,0.4,0.82,1,2025-02-15
Yoane Wissa,4,31,0,2,1,110,0,1,2025-02-21T20:00:00Z,90,8,0,0,0,0,0,4,0,8,63,False,0,26,2024-25,0.02,0.58,37,1.8,257,7.5,34.8,26,1511296,38.0,179326,267169,87843,0.59,0.51,1,2025-02-21
Yoane Wissa,4,31,0,3,0,110,1,1,2025-02-26T19:30:00Z,90,6,0,0,0,0,0,1,1,9,64,True,0,27,2024-25,0.02,1.0,37,1.5,261,12.0,45.0,27,1568765,73.0,55610,110208,54598,1.02,1.37,1,2025-02-26
Erling Haaland,4,10,1,3,0,351,1,1,2025-01-25T17:30:00Z,90,4,0,0,0,0,0,1,3,12,147,True,0,23,2024-25,0.03,0.33,55,31.8,227,12.6,61.2,23,3238682,33.0,-156829,30560,187389,0.36,1.8,1,2025-01-25
Erling Haaland,4,10,0,0,0,351,5,1,2025-02-02T16:30:00Z,90,1,0,0,0,0,0,1,5,6,147,False,0,24,2024-25,0.03,0.36,28,1.5,231,6.7,30.2,24,3141971,35.0,-93570,23706,117276,0.39,1.0,1,2025-02-02
Erling Haaland,4,10,1,0,1,351,0,0,2025-02-15T15:00:00Z,86,23,0,0,0,0,0,0,4,5,147,True,0,25,2024-25,0.36,0.17,17,22.0,247,7.5,17.2,25,3124306,36.0,-38115,36736,74851,0.53,0.48,1,2025-02-15
Erling Haaland,4,10,0,0,0,351,0,0,2025-02-23T16:30:00Z,0,9,0,0,0,0,0,2,0,0,147,True,0,26,2024-25,0.0,0.0,0,0.0,258,0.0,0.0,26,3075923,0.0,-53685,23035,76720,0.0,0.0,0,2025-02-23
Erling Haaland,4,10,0,2,1,351,0,1,2025-02-26T19:30:00Z,90,17,0,0,0,0,0,1,0,8,147,False,0,27,2024-25,0.03,1.38,29,11.4,265,10.9,45.0,27,2914950,53.0,-160304,6675,166979,1.41,1.33,1,2025-02-26
Illia Zabarnyi,2,2,0,0,1,85,0,0,2025-01-25T15:00:00Z,90,32,0,0,0,0,0,0,5,5,44,True,1,23,2024-25,0.01,0.0,25,1.0,222,2.3,22.0,23,64995,0.0,133,4223,4090,0.01,0.98,1,2025-01-25
Illia Zabarnyi,2,2,0,0,0,85,2,0,2025-02-01T15:00:00Z,90,9,0,0,0,0,0,2,0,1,44,True,0,24,2024-25,0.01,0.0,8,11.4,232,3.7,26.0,24,66804,0.0,1705,5344,3639,0.01,2.52,1,2025-02-01
Illia Zabarnyi,2,2,0,0,0,85,1,0,2025-02-15T15:00:00Z,90,13,0,0,0,0,0,3,1,2,44,False,0,25,2024-25,0.01,0.0,15,0.9,248,2.4,23.0,25,75134,0.0,7199,10176,2977,0.01,0.79,1,2025-02-15
Illia Zabarnyi,2,2,0,0,0,85,1,0,2025-02-22T15:00:00Z,30,26,0,0,0,1,0,1,0,-2,44,True,0,26,2024-25,0.0,0.0,-9,0.4,253,0.0,0.0,26,80148,0.0,5228,7307,2079,0.0,0.46,1,2025-02-22
Illia Zabarnyi,2,2,0,0,0,85,0,0,2025-02-25T19:30:00Z,0,21,0,0,0,0,0,1,2,0,44,False,0,27,2024-25,0.0,0.0,0,0.0,262,0.0,0.0,27,63350,0.0,-16482,412,16894,0.0,0.0,0,2025-02-25
Harry Maguire,2,11,0,2,1,377,0,0,2025-01-26T19:00:00Z,90,25,0,0,0,0,0,1,0,8,49,False,0,23,2024-25,0.0,0.0,29,0.4,225,2.4,24.0,23,66440,0.0,-1314,3212,4526,0.0,0.67,1,2025-01-26
Harry Maguire,2,11,0,0,0,377,2,0,2025-02-02T14:00:00Z,90,5,0,0,0,0,0,2,0,0,49,True,1,24,2024-25,0.02,0.12,4,12.2,237,5.0,17.0,24,69428,21.0,1321,3565,2244,0.14,2.6,1,2025-02-02
Harry Maguire,2,11,0,0,0,377,1,0,2025-02-16T16:30:00Z,90,17,0,0,0,0,0,0,1,2,49,False,0,25,2024-25,0.01,0.0,13,10.8,249,3.8,22.8,25,70282,4.0,-397,3398,3795,0.01,2.23,1,2025-02-16
Harry Maguire,2,11,0,0,0,377,2,0,2025-02-22T12:30:00Z,90,6,0,0,0,0,0,2,2,1,49,False,0,26,2024-25,0.0,0.0,12,0.8,254,3.0,27.4,26,73630,2.0,2356,4316,1960,0.0,1.91,1,2025-02-22
Harry Maguire,2,11,0,1,0,377,2,1,2025-02-26T19:30:00Z,90,34,0,0,0,0,0,2,3,8,49,True,0,27,2024-25,0.0,0.2,33,0.5,270,12.9,75.0,27,75985,53.0,1484,4300,2816,0.2,1.43,1,2025-02-26
Sepp van den Berg,2,31,0,0,0,338,1,0,2025-01-26T14:00:00Z,90,5,0,0,0,0,0,2,1,2,41,False,0,23,2024-25,0.01,0.06,12,0.5,224,3.3,22.6,23,290409,10.0,9093,20364,11271,0.07,1.08,1,2025-01-26
Sepp van den Berg,2,31,0,0,0,338,2,0,2025-02-02T14:00:00Z,90,17,0,0,0,0,0,2,0,1,41,True,0,24,2024-25,0.01,0.03,9,1.8,233,4.2,21.0,24,298934,19.0,8315,19637,11322,0.04,0.86,1,2025-02-02
Sepp van den Berg,2,31,0,0,0,338,0,0,2025-02-15T15:00:00Z,59,20,0,0,0,0,0,1,0,1,41,False,0,25,2024-25,0.0,0.0,8,0.5,250,2.9,26.6,25,304146,2.0,4951,14155,9204,0.0,0.56,1,2025-02-15
Sepp van den Berg,2,31,0,0,0,338,0,0,2025-02-21T20:00:00Z,0,8,0,0,0,0,0,4,0,0,41,False,0,26,2024-25,0.0,0.0,0,0.0,257,0.0,0.0,26,284989,0.0,-19167,1959,21126,0.0,0.0,0,2025-02-21
Sepp van den Berg,2,31,0,0,0,338,0,0,2025-02-26T19:30:00Z,0,6,0,0,0,0,0,1,1,0,41,True,0,27,2024-25,0.0,0.0,0,0.0,261,0.0,0.0,27,254462,0.0,-30566,203,30769,0.0,0.0,0,2025-02-26
Julián Álvarez,4,10,0,0,0,352,0,0,2025-01-25T17:30:00Z,0,4,0,0,0,0,0,1,3,0,70,True,0,23,2024-25,0.0,0.0,0,0.0,227,0.0,0.0,23,9985,0.0,-31,0,31,0.0,0.0,0,2025-01-25
Julián Álvarez,4,10,0,0,0,352,0,0,2025-02-02T16:30:00Z,0,1,0,0,0,0,0,1,5,0,70,False,0,24,2024-25,0.0,0.0,0,0.0,231,0.0,0.0,24,9938,0.0,-46,0,46,0.0,0.0,0,2025-02-02
Julián Álvarez,4,10,0,0,0,352,0,0,2025-02-15T15:00:00Z,0,23,0,0,0,0,0,0,4,0,70,True,0,25,2024-25,0.0,0.0,0,0.0,247,0.0,0.0,25,9906,0.0,-31,0,31,0.0,0.0,0,2025-02-15
Julián Álvarez,4,10,0,0,0,352,0,0,2025-02-23T16:30:00Z,0,9,0,0,0,0,0,2,0,0,70,True,0,26,2024-25,0.0,0.0,0,0.0,258,0.0,0.0,26,9894,0.0,-15,0,15,0.0,0.0,0,2025-02-23
Julián Álvarez,4,10,0,0,0,352,0,0,2025-02-26T19:30:00Z,0,17,0,0,0,0,0,1,0,0,70,False,0,27,2024-25,0.0,0.0,0,0.0,265,0.0,0.0,27,9881,0.0,-13,0,13,0.0,0.0,0,2025-02-26
Lewis Dunk,2,21,0,0,0,120,1,0,2025-01-25T15:00:00Z,90,6,0,0,0,0,0,1,0,2,43,True,0,23,2024-25,0.09,0.0,12,5.6,223,3.5,29.8,23,357892,0.0,-10726,6827,17553,0.09,0.85,1,2025-01-25
Lewis Dunk,2,21,0,0,0,120,7,0,2025-02-01T12:30:00Z,90,32,1,0,0,0,0,0,7,-3,42,False,0,24,2024-25,0.01,0.0,-19,1.2,239,1.1,9.6,24,351969,0.0,-5815,6254,12069,0.01,3.41,1,2025-02-01
Lewis Dunk,2,21,0,0,0,120,0,0,2025-02-14T20:00:00Z,0,4,0,0,0,0,0,0,3,0,42,True,0,25,2024-25,0.0,0.0,0,0.0,242,0.0,0.0,25,333289,0.0,-18601,3007,21608,0.0,0.0,0,2025-02-14
Lewis Dunk,2,21,0,0,0,120,0,0,2025-02-22T15:00:00Z,0,13,0,0,0,0,0,4,0,0,42,False,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,319900,0.0,-14383,610,14993,0.0,0.0,0,2025-02-22
Lewis Dunk,2,21,0,0,0,120,0,0,2025-02-25T19:30:00Z,0,2,0,0,0,0,0,1,2,0,42,True,0,27,2024-25,0.0,0.0,0,0.0,262,0.0,0.0,27,302953,0.0,-17068,313,17381,0.0,0.0,0,2025-02-25
Luis Sinisterra,3,2,0,0,0,80,0,0,2025-01-25T15:00:00Z,0,32,0,0,0,0,0,0,5,0,48,True,0,23,2024-25,0.0,0.0,0,0.0,222,0.0,0.0,23,12742,0.0,-220,22,242,0.0,0.0,0,2025-01-25
Luis Sinisterra,3,2,0,0,0,80,0,0,2025-02-01T15:00:00Z,0,9,0,0,0,0,0,2,0,0,48,True,0,24,2024-25,0.0,0.0,0,0.0,232,0.0,0.0,24,12603,0.0,-138,28,166,0.0,0.0,0,2025-02-01
Luis Sinisterra,3,2,0,0,0,80,0,0,2025-02-15T15:00:00Z,2,13,0,0,0,0,0,3,1,1,48,False,0,25,2024-25,0.0,0.0,2,1.7,248,0.7,3.2,25,12481,2.0,-130,50,180,0.0,0.33,0,2025-02-15
Luis Sinisterra,3,2,0,0,0,80,0,0,2025-02-22T15:00:00Z,0,26,0,0,0,0,0,1,0,0,48,True,0,26,2024-25,0.0,0.0,0,0.0,253,0.0,0.0,26,12611,0.0,107,179,72,0.0,0.0,0,2025-02-22
Luis Sinisterra,3,2,0,0,0,80,0,0,2025-02-25T19:30:00Z,5,21,0,0,0,0,0,1,2,1,48,False,0,27,2024-25,0.0,0.09,4,1.4,262,1.5,1.4,27,12715,12.0,83,172,89,0.09,0.0,0,2025-02-25
Jørgen Strand Larsen,4,26,0,0,0,566,0,0,2025-01-25T15:00:00Z,31,1,0,0,0,0,0,1,0,1,53,True,0,23,2024-25,0.0,0.0,2,0.3,230,0.0,0.0,23,227448,0.0,-32838,10304,43142,0.0,0.28,1,2025-01-25
Jørgen Strand Larsen,4,26,0,0,0,566,0,0,2025-02-01T17:30:00Z,0,27,0,0,0,0,0,0,2,0,53,True,0,24,2024-25,0.0,0.0,0,0.0,240,0.0,0.0,24,166284,0.0,-59351,3753,63104,0.0,0.0,0,2025-02-01
Jørgen Strand Larsen,4,26,0,0,0,566,0,0,2025-02-16T14:00:00Z,0,9,0,0,0,0,0,1,2,0,52,False,0,25,2024-25,0.0,0.0,0,0.0,246,0.0,0.0,25,136495,0.0,-31859,1748,33607,0.0,0.0,0,2025-02-16
Jørgen Strand Larsen,4,26,0,0,0,566,0,0,2025-02-22T15:00:00Z,45,2,0,0,0,0,0,1,0,1,52,False,0,26,2024-25,0.01,0.07,5,13.9,253,2.7,8.2,26,120894,5.0,-16605,1448,18053,0.08,0.06,0,2025-02-22
Jørgen Strand Larsen,4,26,0,0,0,566,0,0,2025-02-25T19:30:00Z,25,25,0,0,0,0,0,2,1,1,52,True,0,27,2024-25,0.0,0.0,2,0.3,267,0.0,0.0,27,117950,0.0,-3330,4752,8082,0.0,0.64,0,2025-02-25
Charlie Taylor,2,13,0,0,0,475,0,0,2025-01-25T15:00:00Z,0,23,0,0,0,0,0,3,1,0,39,True,0,23,2024-25,0.0,0.0,0,0.0,228,0.0,0.0,23,491738,0.0,-10857,3944,14801,0.0,0.0,0,2025-01-25
Charlie Taylor,2,13,0,0,0,475,0,0,2025-02-01T15:00:00Z,0,34,0,0,0,0,0,2,1,0,39,False,0,24,2024-25,0.0,0.0,0,0.0,236,0.0,0.0,24,483803,0.0,-8318,3265,11583,0.0,0.0,0,2025-02-01
Charlie Taylor,2,13,0,0,0,475,0,0,2025-02-15T15:00:00Z,0,2,0,0,0,0,0,3,1,0,39,True,0,25,2024-25,0.0,0.0,0,0.0,248,0.0,0.0,25,476749,0.0,-7524,3131,10655,0.0,0.0,0,2025-02-15
Charlie Taylor,2,13,0,0,0,475,0,0,2025-02-22T15:00:00Z,0,21,0,0,0,0,0,4,0,0,39,True,0,26,2024-25,0.0,0.0,0,0.0,260,0.0,0.0,26,472130,0.0,-5215,2177,7392,0.0,0.0,0,2025-02-22
Charlie Taylor,2,13,0,0,0,475,0,0,2025-02-25T20:15:00Z,0,4,0,0,0,0,0,0,4,0,39,False,0,27,2024-25,0.0,0.0,0,0.0,268,0.0,0.0,27,465819,0.0,-6577,1759,8336,0.0,0.0,0,2025-02-25
Frank Onyeka,3,31,0,0,0,102,0,0,2025-01-26T14:00:00Z,0,5,0,0,0,0,0,2,1,0,49,False,0,23,2024-25,0.0,0.0,0,0.0,224,0.0,0.0,23,1485,0.0,-8,0,8,0.0,0.0,0,2025-01-26
Frank Onyeka,3,31,0,0,0,102,0,0,2025-02-02T14:00:00Z,0,17,0,0,0,0,0,2,0,0,49,True,0,24,2024-25,0.0,0.0,0,0.0,233,0.0,0.0,24,1479,0.0,-6,0,6,0.0,0.0,0,2025-02-02
Frank Onyeka,3,31,0,0,0,102,0,0,2025-02-15T15:00:00Z,0,20,0,0,0,0,0,1,0,0,49,False,0,25,2024-25,0.0,0.0,0,0.0,250,0.0,0.0,25,1472,0.0,-8,0,8,0.0,0.0,0,2025-02-15
Frank Onyeka,3,31,0,0,0,102,0,0,2025-02-21T20:00:00Z,0,8,0,0,0,0,0,4,0,0,49,False,0,26,2024-25,0.0,0.0,0,0.0,257,0.0,0.0,26,1470,0.0,-2,0,2,0.0,0.0,0,2025-02-21
Frank Onyeka,3,31,0,0,0,102,0,0,2025-02-26T19:30:00Z,0,6,0,0,0,0,0,1,1,0,49,True,0,27,2024-25,0.0,0.0,0,0.0,261,0.0,0.0,27,1467,0.0,-3,0,3,0.0,0.0,0,2025-02-26
Kobbie Mainoo,3,11,0,0,0,378,0,0,2025-01-26T19:00:00Z,9,25,0,0,0,0,0,1,0,1,52,False,0,23,2024-25,0.0,0.0,2,0.7,225,0.1,0.2,23,211073,0.0,-1545,1618,3163,0.0,0.37,0,2025-01-26
Kobbie Mainoo,3,11,0,0,0,378,1,0,2025-02-02T14:00:00Z,69,5,0,0,0,0,0,2,0,2,52,True,0,24,2024-25,0.22,0.03,5,12.7,237,3.2,6.4,24,213101,13.0,1116,3884,2768,0.25,2.04,1,2025-02-02
Kobbie Mainoo,3,11,0,0,0,378,0,0,2025-02-16T16:30:00Z,0,17,0,0,0,0,0,0,1,0,52,False,0,25,2024-25,0.0,0.0,0,0.0,249,0.0,0.0,25,212718,0.0,-1259,2503,3762,0.0,0.0,0,2025-02-16
Kobbie Mainoo,3,11,0,0,0,378,0,0,2025-02-22T12:30:00Z,0,6,0,0,0,0,0,2,2,0,52,False,0,26,2024-25,0.0,0.0,0,0.0,254,0.0,0.0,26,208341,0.0,-4487,1094,5581,0.0,0.0,0,2025-02-22
Kobbie Mainoo,3,11,0,0,0,378,0,0,2025-02-26T19:30:00Z,0,34,0,0,0,0,0,2,3,0,52,True,0,27,2024-25,0.0,0.0,0,0.0,270,0.0,0.0,27,204766,0.0,-3670,18,3688,0.0,0.0,0,2025-02-26
Ben Chilwell,2,5,0,0,0,160,0,0,2025-01-25T17:30:00Z,0,10,0,0,0,0,0,1,3,0,46,False,0,23,2024-25,0.0,0.0,0,0.0,227,0.0,0.0,23,54681,0.0,-736,641,1377,0.0,0.0,0,2025-01-25
Ben Chilwell,2,5,0,0,0,160,0,0,2025-02-03T20:00:00Z,0,20,0,0,0,0,0,1,2,0,46,True,0,24,2024-25,0.0,0.0,0,0.0,234,0.0,0.0,24,54833,0.0,-262,852,1114,0.0,0.0,0,2025-02-03
Ben Chilwell,2,5,0,0,0,160,1,0,2025-02-15T17:30:00Z,30,6,0,0,0,0,0,2,1,1,46,True,0,25,2024-25,0.25,0.05,5,5.1,243,2.8,13.6,25,57453,9.0,2029,3296,1267,0.3,0.28,0,2025-02-15
Ben Chilwell,2,5,0,0,0,160,0,0,2025-02-22T15:00:00Z,1,25,0,0,0,0,0,2,0,1,46,False,0,26,2024-25,0.0,0.0,4,0.0,255,0.1,1.0,26,58249,0.0,678,1441,763,0.0,0.04,0,2025-02-22
Ben Chilwell,2,5,0,0,0,160,0,0,2025-02-25T19:30:00Z,0,27,0,0,0,0,0,1,4,0,46,True,0,27,2024-25,0.0,0.0,0,0.0,263,0.0,0.0,27,58126,0.0,-242,754,996,0.0,0.0,0,2025-02-25
Ben Davies,2,17,0,0,0,484,2,0,2025-01-26T14:00:00Z,90,8,0,0,0,0,0,2,1,1,43,True,0,23,2024-25,0.01,0.07,4,1.6,229,2.6,20.2,23,16040,4.0,728,940,212,0.08,1.56,1,2025-01-26
Ben Davies,2,17,0,0,1,484,0,0,2025-02-02T14:00:00Z,90,31,0,0,0,0,0,2,0,6,43,False,0,24,2024-25,0.0,0.0,26,0.5,233,3.0,29.6,24,16281,0.0,127,476,349,0.0,2.06,1,2025-02-02
Ben Davies,2,17,0,0,1,484,0,0,2025-02-16T16:30:00Z,90,11,0,0,0,0,0,0,1,5,43,True,1,25,2024-25,0.04,0.09,28,11.6,249,4.4,23.0,25,17399,9.0,836,1212,376,0.13,1.52,1,2025-02-16
Ben Davies,2,17,0,0,0,484,0,0,2025-02-22T15:00:00Z,0,34,0,0,0,0,0,4,1,0,43,False,0,26,2024-25,0.0,0.0,0,0.0,256,0.0,0.0,26,20362,0.0,2770,3107,337,0.0,0.0,0,2025-02-22
Ben Davies,2,17,0,0,0,484,0,0,2025-02-26T19:30:00Z,0,10,0,0,0,0,0,1,0,0,43,True,0,27,2024-25,0.0,0.0,0,0.0,265,0.0,0.0,27,19637,0.0,-677,501,1178,0.0,0.0,0,2025-02-26
